ProductID,StoreID,OnHand_Date,oh
Item196,Loc914,2023-05-12,0.0
Item195,Loc402,2023-05-12,0.0
Item199,Loc414,2023-05-12,0.0
Item192,Loc452,2023-05-12,0.0
Item192,Loc497,2023-05-12,0.0
Item201,Loc516,2023-05-12,0.0
Item195,Loc535,2023-05-12,0.0
Item189,Loc577,2023-05-12,0.0
Item189,Loc658,2023-05-12,0.0
Item193,Loc680,2023-05-12,0.0
Item201,Loc701,2023-05-12,0.0
Item189,Loc713,2023-05-12,0.0
Item198,Loc714,2023-05-12,0.0
Item202,Loc715,2023-05-12,0.0
Item192,Loc717,2023-05-12,0.0
Item199,Loc718,2023-05-12,0.0
Item186,Loc726,2023-05-12,0.0
Item195,Loc727,2023-05-12,0.0
Item199,Loc732,2023-05-12,0.0
Item189,Loc738,2023-05-12,0.0
Item192,Loc749,2023-05-12,0.0
Item199,Loc751,2023-05-12,0.0
Item187,Loc755,2023-05-12,0.0
Item184,Loc770,2023-05-12,0.0
Item190,Loc792,2023-05-12,0.0
Item128,Loc635,2023-05-12,1.0
Item124,Loc118,2023-05-12,0.0
Item124,Loc837,2023-05-12,1.0
Item124,Loc352,2023-05-12,1.0
Item133,Loc868,2023-05-12,2.0
Item620,Loc535,2023-05-12,0.0
Item197,Loc1002,2023-05-12,0.0
Item194,Loc982,2023-05-12,0.0
Item200,Loc868,2023-05-12,0.0
Item185,Loc914,2023-05-12,0.0
Item188,Loc916,2023-05-12,0.0
Item197,Loc913,2023-05-12,0.0
Item119,Loc21,2023-05-12,0.0
Item182,Loc606,2023-05-12,0.0
Item543,Loc53,2023-05-12,1.0
Item62,Loc94,2023-05-12,0.0
Item113,Loc47,2023-05-12,1.0
Item119,Loc53,2023-05-12,0.0
Item92,Loc54,2023-05-12,0.0
Item848,Loc104,2023-05-12,0.0
Item887,Loc54,2023-05-12,0.0
Item185,Loc27,2023-05-12,0.0
Item209,Loc414,2023-05-12,0.0
Item135,Loc506,2023-05-12,0.0
Item971,Loc857,2023-05-12,0.0
Item980,Loc939,2023-05-12,0.0
Item968,Loc974,2023-05-12,0.0
Item970,Loc939,2023-05-12,0.0
Item181,Loc910,2023-05-12,0.0
Item208,Loc910,2023-05-12,0.0
Item524,Loc982,2023-05-12,1.0
Item854,Loc709,2023-05-12,0.0
Item860,Loc667,2023-05-12,0.0
Item881,Loc712,2023-05-12,0.0
Item887,Loc625,2023-05-12,0.0
Item890,Loc711,2023-05-12,0.0
Item974,Loc982,2023-05-12,0.0
Item205,Loc402,2023-05-12,0.0
Item206,Loc47,2023-05-12,0.0
Item857,Loc47,2023-05-12,0.0
Item887,Loc100,2023-05-12,0.0
Item881,Loc99,2023-05-12,0.0
Item11,Loc374,2023-05-12,0.0
Item11,Loc625,2023-05-12,0.0
Item857,Loc104,2023-05-12,0.0
Item98,Loc974,2023-05-12,1.0
Item161,Loc907,2023-05-12,1.0
Item86,Loc14,2023-05-12,1.0
Item207,Loc535,2023-05-12,0.0
Item186,Loc577,2023-05-12,0.0
Item207,Loc577,2023-05-12,0.0
Item160,Loc625,2023-05-12,1.0
Item10,Loc247,2023-05-12,1.0
Item38,Loc247,2023-05-12,2.0
Item137,Loc247,2023-05-12,1.0
Item167,Loc247,2023-05-12,1.0
Item7,Loc247,2023-05-12,0.0
Item37,Loc247,2023-05-12,1.0
Item158,Loc247,2023-05-12,1.0
Item17,Loc229,2023-05-12,0.0
Item47,Loc229,2023-05-12,1.0
Item134,Loc229,2023-05-12,1.0
Item168,Loc229,2023-05-12,0.0
Item5,Loc247,2023-05-12,0.0
Item41,Loc247,2023-05-12,1.0
Item878,Loc606,2023-05-12,0.0
Item890,Loc625,2023-05-12,0.0
Item188,Loc962,2023-05-12,0.0
Item854,Loc914,2023-05-12,0.0
Item854,Loc909,2023-05-12,0.0
Item860,Loc913,2023-05-12,0.0
Item92,Loc577,2023-05-12,0.0
Item526,Loc913,2023-05-12,1.0
Item76,Loc506,2023-05-12,0.0
Item303,Loc232,2023-05-12,0.0
Item326,Loc247,2023-05-12,0.0
Item848,Loc1002,2023-05-12,0.0
Item316,Loc521,2023-05-12,0.0
Item310,Loc521,2023-05-12,0.0
Item308,Loc497,2023-05-12,0.0
Item321,Loc497,2023-05-12,0.0
Item305,Loc497,2023-05-12,0.0
Item319,Loc497,2023-05-12,0.0
Item308,Loc371,2023-05-12,0.0
Item320,Loc415,2023-05-12,0.0
Item590,Loc77,2023-05-12,3.0
Item524,Loc77,2023-05-12,0.0
Item881,Loc881,2023-05-12,0.0
Item860,Loc916,2023-05-12,0.0
Item518,Loc910,2023-05-12,2.0
Item531,Loc910,2023-05-12,1.0
Item530,Loc863,2023-05-12,0.0
Item97,Loc525,2023-05-12,1.0
Item107,Loc118,2023-05-12,1.0
Item106,Loc868,2023-05-12,0.0
Item110,Loc68,2023-05-12,0.0
Item106,Loc895,2023-05-12,1.0
Item110,Loc118,2023-05-12,2.0
Item73,Loc516,2023-05-12,1.0
Item160,Loc477,2023-05-12,0.0
Item9,Loc477,2023-05-12,0.0
Item20,Loc477,2023-05-12,0.0
Item45,Loc477,2023-05-12,0.0
Item101,Loc477,2023-05-12,0.0
Item132,Loc477,2023-05-12,1.0
Item173,Loc477,2023-05-12,2.0
Item515,Loc916,2023-05-12,0.0
Item529,Loc916,2023-05-12,1.0
Item878,Loc229,2023-05-12,0.0
Item204,Loc848,2023-05-12,0.0
Item479,Loc14,2023-05-12,0.0
Item325,Loc16,2023-05-12,0.0
Item521,Loc1002,2023-05-12,0.0
Item181,Loc680,2023-05-12,0.0
Item857,Loc824,2023-05-12,0.0
Item113,Loc414,2023-05-12,0.0
Item204,Loc658,2023-05-12,0.0
Item588,Loc910,2023-05-12,0.0
Item857,Loc761,2023-05-12,0.0
Item103,Loc268,2023-05-12,0.0
Item457,Loc516,2023-05-12,0.0
Item583,Loc488,2023-05-12,0.0
Item528,Loc471,2023-05-12,0.0
Item518,Loc639,2023-05-12,0.0
Item517,Loc477,2023-05-12,0.0
Item587,Loc635,2023-05-12,1.0
Item522,Loc468,2023-05-12,1.0
Item209,Loc840,2023-05-12,0.0
Item206,Loc840,2023-05-12,0.0
Item854,Loc701,2023-05-12,0.0
Item617,Loc104,2023-05-12,0.0
Item647,Loc100,2023-05-12,0.0
Item608,Loc118,2023-05-12,0.0
Item641,Loc100,2023-05-12,0.0
Item608,Loc100,2023-05-12,0.0
Item647,Loc118,2023-05-12,0.0
Item650,Loc118,2023-05-12,0.0
Item620,Loc104,2023-05-12,0.0
Item617,Loc130,2023-05-12,0.0
Item611,Loc149,2023-05-12,0.0
Item650,Loc165,2023-05-12,0.0
Item644,Loc149,2023-05-12,0.0
Item635,Loc165,2023-05-12,0.0
Item140,Loc450,2023-05-12,1.0
Item318,Loc789,2023-05-12,0.0
Item308,Loc711,2023-05-12,0.0
Item466,Loc726,2023-05-12,0.0
Item315,Loc757,2023-05-12,0.0
Item312,Loc749,2023-05-12,0.0
Item845,Loc755,2023-05-12,0.0
Item890,Loc755,2023-05-12,0.0
Item881,Loc755,2023-05-12,0.0
Item857,Loc799,2023-05-12,0.0
Item881,Loc824,2023-05-12,0.0
Item887,Loc753,2023-05-12,0.0
Item851,Loc757,2023-05-12,0.0
Item890,Loc761,2023-05-12,0.0
Item851,Loc801,2023-05-12,0.0
Item878,Loc753,2023-05-12,0.0
Item17,Loc789,2023-05-12,0.0
Item47,Loc789,2023-05-12,3.0
Item138,Loc789,2023-05-12,1.0
Item158,Loc789,2023-05-12,0.0
Item306,Loc6,2023-05-12,0.0
Item325,Loc6,2023-05-12,0.0
Item326,Loc14,2023-05-12,0.0
Item164,Loc447,2023-05-12,2.0
Item143,Loc716,2023-05-12,2.0
Item95,Loc705,2023-05-12,0.0
Item923,Loc22,2023-05-12,0.0
Item827,Loc22,2023-05-12,0.0
Item202,Loc881,2023-05-12,0.0
Item860,Loc709,2023-05-12,0.0
Item857,Loc701,2023-05-12,0.0
Item194,Loc73,2023-05-12,0.0
Item203,Loc94,2023-05-12,0.0
Item185,Loc94,2023-05-12,0.0
Item194,Loc100,2023-05-12,0.0
Item575,Loc136,2023-05-12,0.0
Item577,Loc149,2023-05-12,0.0
Item515,Loc117,2023-05-12,1.0
Item583,Loc541,2023-05-12,0.0
Item575,Loc117,2023-05-12,1.0
Item857,Loc244,2023-05-12,0.0
Item916,Loc916,2023-05-12,0.0
Item947,Loc916,2023-05-12,0.0
Item937,Loc911,2023-05-12,0.0
Item913,Loc982,2023-05-12,0.0
Item943,Loc982,2023-05-12,0.0
Item910,Loc916,2023-05-12,0.0
Item935,Loc916,2023-05-12,0.0
Item949,Loc916,2023-05-12,0.0
Item827,Loc913,2023-05-12,0.0
Item521,Loc813,2023-05-12,0.0
Item194,Loc153,2023-05-12,0.0
Item306,Loc840,2023-05-12,0.0
Item475,Loc841,2023-05-12,0.0
Item155,Loc829,2023-05-12,1.0
Item4,Loc829,2023-05-12,0.0
Item302,Loc824,2023-05-12,0.0
Item301,Loc837,2023-05-12,0.0
Item327,Loc834,2023-05-12,0.0
Item584,Loc755,2023-05-12,2.0
Item188,Loc834,2023-05-12,0.0
Item185,Loc824,2023-05-12,0.0
Item302,Loc755,2023-05-12,0.0
Item169,Loc913,2023-05-12,0.0
Item915,Loc930,2023-05-12,0.0
Item944,Loc930,2023-05-12,0.0
Item169,Loc130,2023-05-12,2.0
Item169,Loc516,2023-05-12,1.0
Item169,Loc315,2023-05-12,2.0
Item794,Loc909,2023-05-12,0.0
Item911,Loc909,2023-05-12,0.0
Item940,Loc909,2023-05-12,0.0
Item95,Loc769,2023-05-12,1.0
Item166,Loc769,2023-05-12,3.0
Item583,Loc824,2023-05-12,0.0
Item134,Loc577,2023-05-12,3.0
Item73,Loc715,2023-05-12,2.0
Item518,Loc801,2023-05-12,1.0
Item531,Loc801,2023-05-12,0.0
Item584,Loc148,2023-05-12,1.0
Item528,Loc104,2023-05-12,1.0
Item587,Loc117,2023-05-12,1.0
Item518,Loc135,2023-05-12,1.0
Item579,Loc104,2023-05-12,0.0
Item590,Loc104,2023-05-12,3.0
Item205,Loc374,2023-05-12,0.0
Item9,Loc605,2023-05-12,1.0
Item203,Loc875,2023-05-12,0.0
Item515,Loc21,2023-05-12,5.0
Item479,Loc808,2023-05-12,0.0
Item169,Loc837,2023-05-12,1.0
Item169,Loc910,2023-05-12,2.0
Item169,Loc808,2023-05-12,1.0
Item166,Loc709,2023-05-12,1.0
Item166,Loc726,2023-05-12,0.0
Item166,Loc911,2023-05-12,3.0
Item166,Loc118,2023-05-12,2.0
Item166,Loc1002,2023-05-12,0.0
Item166,Loc895,2023-05-12,1.0
Item166,Loc834,2023-05-12,2.0
Item166,Loc799,2023-05-12,2.0
Item166,Loc53,2023-05-12,2.0
Item166,Loc824,2023-05-12,1.0
Item166,Loc755,2023-05-12,2.0
Item166,Loc914,2023-05-12,1.0
Item166,Loc913,2023-05-12,3.0
Item166,Loc857,2023-05-12,2.0
Item324,Loc799,2023-05-12,0.0
Item306,Loc802,2023-05-12,0.0
Item526,Loc332,2023-05-12,0.0
Item520,Loc331,2023-05-12,0.0
Item519,Loc982,2023-05-12,1.0
Item530,Loc982,2023-05-12,1.0
Item328,Loc755,2023-05-12,0.0
Item329,Loc755,2023-05-12,0.0
Item319,Loc761,2023-05-12,0.0
Item326,Loc761,2023-05-12,0.0
Item325,Loc761,2023-05-12,0.0
Item188,Loc868,2023-05-12,0.0
Item824,Loc962,2023-05-12,0.0
Item916,Loc895,2023-05-12,0.0
Item910,Loc909,2023-05-12,0.0
Item939,Loc909,2023-05-12,0.0
Item913,Loc910,2023-05-12,0.0
Item800,Loc962,2023-05-12,0.0
Item943,Loc1002,2023-05-12,0.0
Item912,Loc882,2023-05-12,0.0
Item947,Loc882,2023-05-12,0.0
Item827,Loc982,2023-05-12,0.0
Item915,Loc907,2023-05-12,0.0
Item938,Loc907,2023-05-12,0.0
Item951,Loc907,2023-05-12,0.0
Item827,Loc909,2023-05-12,0.0
Item94,Loc727,2023-05-12,1.0
Item301,Loc808,2023-05-12,0.0
Item517,Loc824,2023-05-12,0.0
Item521,Loc829,2023-05-12,1.0
Item522,Loc837,2023-05-12,1.0
Item593,Loc808,2023-05-12,0.0
Item580,Loc813,2023-05-12,0.0
Item586,Loc848,2023-05-12,0.0
Item916,Loc22,2023-05-12,0.0
Item158,Loc974,2023-05-12,2.0
Item167,Loc97,2023-05-12,1.0
Item302,Loc761,2023-05-12,0.0
Item328,Loc229,2023-05-12,0.0
Item302,Loc229,2023-05-12,0.0
Item319,Loc244,2023-05-12,0.0
Item328,Loc232,2023-05-12,0.0
Item857,Loc320,2023-05-12,0.0
Item328,Loc247,2023-05-12,0.0
Item324,Loc247,2023-05-12,0.0
Item522,Loc104,2023-05-12,3.0
Item67,Loc471,2023-05-12,2.0
Item106,Loc471,2023-05-12,1.0
Item131,Loc471,2023-05-12,1.0
Item44,Loc982,2023-05-12,2.0
Item100,Loc982,2023-05-12,0.0
Item127,Loc982,2023-05-12,1.0
Item157,Loc982,2023-05-12,0.0
Item520,Loc808,2023-05-12,0.0
Item209,Loc727,2023-05-12,0.0
Item920,Loc881,2023-05-12,0.0
Item948,Loc881,2023-05-12,0.0
Item914,Loc962,2023-05-12,0.0
Item941,Loc962,2023-05-12,0.0
Item788,Loc974,2023-05-12,0.0
Item938,Loc974,2023-05-12,0.0
Item918,Loc806,2023-05-12,0.0
Item945,Loc806,2023-05-12,0.0
Item797,Loc868,2023-05-12,0.0
Item912,Loc868,2023-05-12,0.0
Item947,Loc868,2023-05-12,0.0
Item791,Loc863,2023-05-12,0.0
Item830,Loc863,2023-05-12,0.0
Item908,Loc863,2023-05-12,0.0
Item950,Loc863,2023-05-12,0.0
Item916,Loc875,2023-05-12,0.0
Item907,Loc881,2023-05-12,0.0
Item946,Loc881,2023-05-12,0.0
Item827,Loc882,2023-05-12,0.0
Item917,Loc877,2023-05-12,0.0
Item915,Loc882,2023-05-12,0.0
Item944,Loc882,2023-05-12,0.0
Item911,Loc834,2023-05-12,0.0
Item940,Loc834,2023-05-12,0.0
Item797,Loc806,2023-05-12,0.0
Item791,Loc893,2023-05-12,0.0
Item910,Loc893,2023-05-12,0.0
Item788,Loc913,2023-05-12,0.0
Item937,Loc910,2023-05-12,0.0
Item794,Loc911,2023-05-12,0.0
Item937,Loc893,2023-05-12,0.0
Item788,Loc910,2023-05-12,0.0
Item788,Loc829,2023-05-12,0.0
Item818,Loc857,2023-05-12,0.0
Item911,Loc857,2023-05-12,0.0
Item940,Loc857,2023-05-12,0.0
Item818,Loc863,2023-05-12,0.0
Item920,Loc863,2023-05-12,0.0
Item818,Loc893,2023-05-12,0.0
Item904,Loc916,2023-05-12,0.0
Item918,Loc916,2023-05-12,0.0
Item941,Loc916,2023-05-12,0.0
Item794,Loc914,2023-05-12,0.0
Item912,Loc837,2023-05-12,0.0
Item943,Loc837,2023-05-12,0.0
Item815,Loc863,2023-05-12,0.0
Item323,Loc117,2023-05-12,0.0
Item310,Loc95,2023-05-12,0.0
Item303,Loc16,2023-05-12,0.0
Item913,Loc725,2023-05-12,0.0
Item797,Loc799,2023-05-12,0.0
Item791,Loc761,2023-05-12,0.0
Item830,Loc761,2023-05-12,0.0
Item941,Loc761,2023-05-12,0.0
Item916,Loc801,2023-05-12,0.0
Item947,Loc801,2023-05-12,0.0
Item940,Loc801,2023-05-12,0.0
Item907,Loc813,2023-05-12,0.0
Item946,Loc813,2023-05-12,0.0
Item913,Loc726,2023-05-12,0.0
Item953,Loc726,2023-05-12,0.0
Item818,Loc727,2023-05-12,0.0
Item917,Loc802,2023-05-12,0.0
Item914,Loc725,2023-05-12,0.0
Item797,Loc726,2023-05-12,0.0
Item915,Loc751,2023-05-12,0.0
Item944,Loc751,2023-05-12,0.0
Item937,Loc726,2023-05-12,0.0
Item920,Loc757,2023-05-12,0.0
Item821,Loc801,2023-05-12,0.0
Item910,Loc799,2023-05-12,0.0
Item939,Loc799,2023-05-12,0.0
Item785,Loc801,2023-05-12,0.0
Item948,Loc749,2023-05-12,0.0
Item791,Loc751,2023-05-12,0.0
Item830,Loc751,2023-05-12,0.0
Item910,Loc824,2023-05-12,0.0
Item939,Loc824,2023-05-12,0.0
Item935,Loc813,2023-05-12,0.0
Item950,Loc813,2023-05-12,0.0
Item938,Loc738,2023-05-12,0.0
Item824,Loc829,2023-05-12,0.0
Item916,Loc806,2023-05-12,0.0
Item794,Loc770,2023-05-12,0.0
Item923,Loc727,2023-05-12,0.0
Item908,Loc799,2023-05-12,0.0
Item935,Loc799,2023-05-12,0.0
Item950,Loc799,2023-05-12,0.0
Item909,Loc749,2023-05-12,0.0
Item920,Loc749,2023-05-12,0.0
Item944,Loc749,2023-05-12,0.0
Item824,Loc806,2023-05-12,0.0
Item909,Loc806,2023-05-12,0.0
Item938,Loc806,2023-05-12,0.0
Item827,Loc808,2023-05-12,0.0
Item923,Loc808,2023-05-12,0.0
Item800,Loc848,2023-05-12,0.0
Item918,Loc848,2023-05-12,0.0
Item945,Loc848,2023-05-12,0.0
Item119,Loc761,2023-05-12,0.0
Item945,Loc606,2023-05-12,0.0
Item917,Loc607,2023-05-12,0.0
Item917,Loc738,2023-05-12,0.0
Item913,Loc755,2023-05-12,0.0
Item794,Loc761,2023-05-12,0.0
Item911,Loc761,2023-05-12,0.0
Item944,Loc761,2023-05-12,0.0
Item794,Loc716,2023-05-12,0.0
Item909,Loc716,2023-05-12,0.0
Item920,Loc716,2023-05-12,0.0
Item944,Loc716,2023-05-12,0.0
Item815,Loc701,2023-05-12,0.0
Item815,Loc770,2023-05-12,0.0
Item907,Loc715,2023-05-12,0.0
Item946,Loc715,2023-05-12,0.0
Item915,Loc709,2023-05-12,0.0
Item917,Loc713,2023-05-12,0.0
Item916,Loc735,2023-05-12,0.0
Item943,Loc712,2023-05-12,0.0
Item818,Loc726,2023-05-12,0.0
Item791,Loc73,2023-05-12,0.0
Item830,Loc73,2023-05-12,0.0
Item910,Loc73,2023-05-12,0.0
Item935,Loc73,2023-05-12,0.0
Item949,Loc73,2023-05-12,0.0
Item917,Loc54,2023-05-12,0.0
Item575,Loc705,2023-05-12,0.0
Item785,Loc53,2023-05-12,0.0
Item821,Loc53,2023-05-12,0.0
Item577,Loc751,2023-05-12,1.0
Item586,Loc749,2023-05-12,0.0
Item524,Loc753,2023-05-12,0.0
Item528,Loc792,2023-05-12,0.0
Item587,Loc47,2023-05-12,1.0
Item680,Loc829,2023-05-12,1.0
Item580,Loc717,2023-05-12,0.0
Item680,Loc907,2023-05-12,1.0
Item677,Loc913,2023-05-12,1.0
Item206,Loc914,2023-05-12,0.0
Item186,Loc229,2023-05-12,0.0
Item207,Loc229,2023-05-12,0.0
Item15,Loc930,2023-05-12,1.0
Item937,Loc799,2023-05-12,0.0
Item797,Loc801,2023-05-12,0.0
Item824,Loc727,2023-05-12,0.0
Item913,Loc792,2023-05-12,0.0
Item908,Loc801,2023-05-12,0.0
Item921,Loc801,2023-05-12,0.0
Item945,Loc801,2023-05-12,0.0
Item917,Loc753,2023-05-12,0.0
Item788,Loc755,2023-05-12,0.0
Item905,Loc755,2023-05-12,0.0
Item824,Loc717,2023-05-12,0.0
Item909,Loc717,2023-05-12,0.0
Item938,Loc717,2023-05-12,0.0
Item818,Loc824,2023-05-12,0.0
Item800,Loc735,2023-05-12,0.0
Item905,Loc829,2023-05-12,0.0
Item919,Loc829,2023-05-12,0.0
Item940,Loc829,2023-05-12,0.0
Item794,Loc789,2023-05-12,0.0
Item909,Loc789,2023-05-12,0.0
Item938,Loc789,2023-05-12,0.0
Item797,Loc792,2023-05-12,0.0
Item815,Loc735,2023-05-12,0.0
Item908,Loc735,2023-05-12,0.0
Item935,Loc735,2023-05-12,0.0
Item950,Loc735,2023-05-12,0.0
Item943,Loc792,2023-05-12,0.0
Item785,Loc789,2023-05-12,0.0
Item821,Loc789,2023-05-12,0.0
Item830,Loc837,2023-05-12,0.0
Item913,Loc808,2023-05-12,0.0
Item953,Loc808,2023-05-12,0.0
Item908,Loc813,2023-05-12,0.0
Item794,Loc757,2023-05-12,0.0
Item827,Loc753,2023-05-12,0.0
Item916,Loc753,2023-05-12,0.0
Item947,Loc753,2023-05-12,0.0
Item917,Loc749,2023-05-12,0.0
Item916,Loc751,2023-05-12,0.0
Item318,Loc2,2023-05-12,0.0
Item824,Loc801,2023-05-12,0.0
Item915,Loc801,2023-05-12,0.0
Item938,Loc801,2023-05-12,0.0
Item951,Loc801,2023-05-12,0.0
Item917,Loc757,2023-05-12,0.0
Item785,Loc753,2023-05-12,0.0
Item913,Loc735,2023-05-12,0.0
Item911,Loc635,2023-05-12,0.0
Item944,Loc635,2023-05-12,0.0
Item824,Loc639,2023-05-12,0.0
Item915,Loc639,2023-05-12,0.0
Item944,Loc639,2023-05-12,0.0
Item791,Loc625,2023-05-12,0.0
Item830,Loc625,2023-05-12,0.0
Item908,Loc625,2023-05-12,0.0
Item942,Loc606,2023-05-12,0.0
Item914,Loc726,2023-05-12,0.0
Item939,Loc726,2023-05-12,0.0
Item950,Loc726,2023-05-12,0.0
Item827,Loc718,2023-05-12,0.0
Item907,Loc705,2023-05-12,0.0
Item824,Loc678,2023-05-12,0.0
Item920,Loc678,2023-05-12,0.0
Item937,Loc680,2023-05-12,0.0
Item914,Loc753,2023-05-12,0.0
Item939,Loc753,2023-05-12,0.0
Item950,Loc753,2023-05-12,0.0
Item937,Loc718,2023-05-12,0.0
Item818,Loc725,2023-05-12,0.0
Item824,Loc718,2023-05-12,0.0
Item797,Loc732,2023-05-12,0.0
Item937,Loc732,2023-05-12,0.0
Item818,Loc749,2023-05-12,0.0
Item915,Loc749,2023-05-12,0.0
Item938,Loc749,2023-05-12,0.0
Item951,Loc749,2023-05-12,0.0
Item917,Loc725,2023-05-12,0.0
Item788,Loc726,2023-05-12,0.0
Item907,Loc727,2023-05-12,0.0
Item946,Loc727,2023-05-12,0.0
Item914,Loc701,2023-05-12,0.0
Item939,Loc701,2023-05-12,0.0
Item950,Loc701,2023-05-12,0.0
Item942,Loc680,2023-05-12,0.0
Item818,Loc735,2023-05-12,0.0
Item794,Loc769,2023-05-12,0.0
Item940,Loc769,2023-05-12,0.0
Item785,Loc713,2023-05-12,0.0
Item821,Loc713,2023-05-12,0.0
Item915,Loc711,2023-05-12,0.0
Item944,Loc711,2023-05-12,0.0
Item797,Loc712,2023-05-12,0.0
Item788,Loc716,2023-05-12,0.0
Item824,Loc792,2023-05-12,0.0
Item909,Loc792,2023-05-12,0.0
Item938,Loc792,2023-05-12,0.0
Item914,Loc715,2023-05-12,0.0
Item939,Loc715,2023-05-12,0.0
Item950,Loc715,2023-05-12,0.0
Item915,Loc713,2023-05-12,0.0
Item788,Loc713,2023-05-12,0.0
Item788,Loc709,2023-05-12,0.0
Item905,Loc709,2023-05-12,0.0
Item919,Loc709,2023-05-12,0.0
Item940,Loc709,2023-05-12,0.0
Item797,Loc761,2023-05-12,0.0
Item943,Loc761,2023-05-12,0.0
Item797,Loc715,2023-05-12,0.0
Item912,Loc715,2023-05-12,0.0
Item943,Loc715,2023-05-12,0.0
Item917,Loc769,2023-05-12,0.0
Item827,Loc770,2023-05-12,0.0
Item937,Loc770,2023-05-12,0.0
Item912,Loc738,2023-05-12,0.0
Item947,Loc738,2023-05-12,0.0
Item942,Loc717,2023-05-12,0.0
Item905,Loc726,2023-05-12,0.0
Item919,Loc726,2023-05-12,0.0
Item940,Loc726,2023-05-12,0.0
Item131,Loc848,2023-05-12,1.0
Item170,Loc360,2023-05-12,1.0
Item575,Loc526,2023-05-12,0.0
Item907,Loc962,2023-05-12,0.0
Item815,Loc875,2023-05-12,0.0
Item943,Loc882,2023-05-12,0.0
Item941,Loc863,2023-05-12,0.0
Item791,Loc868,2023-05-12,0.0
Item830,Loc868,2023-05-12,0.0
Item325,Loc54,2023-05-12,0.0
Item942,Loc939,2023-05-12,0.0
Item910,Loc857,2023-05-12,0.0
Item939,Loc857,2023-05-12,0.0
Item800,Loc882,2023-05-12,0.0
Item937,Loc877,2023-05-12,0.0
Item800,Loc854,2023-05-12,0.0
Item941,Loc854,2023-05-12,0.0
Item520,Loc266,2023-05-12,0.0
Item205,Loc725,2023-05-12,0.0
Item188,Loc840,2023-05-12,0.0
Item523,Loc711,2023-05-12,1.0
Item577,Loc716,2023-05-12,0.0
Item578,Loc639,2023-05-12,3.0
Item564,Loc841,2023-05-12,1.0
Item555,Loc841,2023-05-12,0.0
Item827,Loc802,2023-05-12,0.0
Item947,Loc802,2023-05-12,0.0
Item907,Loc732,2023-05-12,0.0
Item946,Loc732,2023-05-12,0.0
Item916,Loc727,2023-05-12,0.0
Item947,Loc727,2023-05-12,0.0
Item947,Loc725,2023-05-12,0.0
Item788,Loc806,2023-05-12,0.0
Item911,Loc806,2023-05-12,0.0
Item940,Loc806,2023-05-12,0.0
Item937,Loc808,2023-05-12,0.0
Item104,Loc133,2023-05-12,1.0
Item133,Loc133,2023-05-12,1.0
Item163,Loc133,2023-05-12,0.0
Item205,Loc753,2023-05-12,0.0
Item797,Loc725,2023-05-12,0.0
Item800,Loc802,2023-05-12,0.0
Item908,Loc802,2023-05-12,0.0
Item950,Loc802,2023-05-12,0.0
Item791,Loc725,2023-05-12,0.0
Item920,Loc755,2023-05-12,0.0
Item948,Loc755,2023-05-12,0.0
Item942,Loc801,2023-05-12,0.0
Item907,Loc725,2023-05-12,0.0
Item915,Loc824,2023-05-12,0.0
Item944,Loc824,2023-05-12,0.0
Item785,Loc829,2023-05-12,0.0
Item794,Loc732,2023-05-12,0.0
Item911,Loc732,2023-05-12,0.0
Item940,Loc732,2023-05-12,0.0
Item908,Loc727,2023-05-12,0.0
Item921,Loc727,2023-05-12,0.0
Item945,Loc727,2023-05-12,0.0
Item136,Loc135,2023-05-12,3.0
Item824,Loc813,2023-05-12,0.0
Item815,Loc813,2023-05-12,0.0
Item800,Loc732,2023-05-12,0.0
Item905,Loc834,2023-05-12,0.0
Item920,Loc834,2023-05-12,0.0
Item948,Loc834,2023-05-12,0.0
Item827,Loc732,2023-05-12,0.0
Item797,Loc716,2023-05-12,0.0
Item815,Loc757,2023-05-12,0.0
Item312,Loc2,2023-05-12,0.0
Item209,Loc799,2023-05-12,0.0
Item210,Loc94,2023-05-12,0.0
Item209,Loc99,2023-05-12,0.0
Item183,Loc81,2023-05-12,0.0
Item202,Loc81,2023-05-12,0.0
Item310,Loc893,2023-05-12,0.0
Item522,Loc27,2023-05-12,0.0
Item910,Loc725,2023-05-12,0.0
Item821,Loc829,2023-05-12,0.0
Item905,Loc813,2023-05-12,0.0
Item920,Loc813,2023-05-12,0.0
Item948,Loc813,2023-05-12,0.0
Item910,Loc732,2023-05-12,0.0
Item939,Loc732,2023-05-12,0.0
Item788,Loc735,2023-05-12,0.0
Item818,Loc913,2023-05-12,0.0
Item914,Loc875,2023-05-12,0.0
Item941,Loc875,2023-05-12,0.0
Item917,Loc792,2023-05-12,0.0
Item785,Loc882,2023-05-12,0.0
Item821,Loc882,2023-05-12,0.0
Item797,Loc877,2023-05-12,0.0
Item943,Loc877,2023-05-12,0.0
Item916,Loc829,2023-05-12,0.0
Item947,Loc829,2023-05-12,0.0
Item923,Loc801,2023-05-12,0.0
Item916,Loc802,2023-05-12,0.0
Item785,Loc848,2023-05-12,0.0
Item821,Loc848,2023-05-12,0.0
Item910,Loc848,2023-05-12,0.0
Item939,Loc848,2023-05-12,0.0
Item917,Loc909,2023-05-12,0.0
Item815,Loc717,2023-05-12,0.0
Item791,Loc829,2023-05-12,0.0
Item909,Loc910,2023-05-12,0.0
Item920,Loc910,2023-05-12,0.0
Item944,Loc910,2023-05-12,0.0
Item908,Loc910,2023-05-12,0.0
