to_date(run_date),StoreID,ProductID,sum(advice_qty)
2023-03-12,Loc541,Item526,1.0
2022-11-20,Loc335,Item70,1.0
2022-12-29,Loc450,Item518,1.0
2022-11-20,Loc541,Item133,1.0
2022-11-20,Loc716,Item133,1.0
2023-01-18,Loc829,Item528,1.0
2023-04-17,Loc875,Item587,1.0
2022-11-01,Loc701,Item132,1.0
2023-03-12,Loc837,Item164,1.0
2023-01-05,Loc21,Item106,1.0
2022-12-29,Loc321,Item530,1.0
2022-12-18,Loc557,Item101,1.0
2022-11-20,Loc1002,Item46,1.0
2022-12-29,Loc577,Item515,1.0
2023-03-12,Loc471,Item520,2.0
2022-11-01,Loc1002,Item47,1.0
2022-12-11,Loc14,Item107,1.0
2022-12-29,Loc27,Item521,1.0
2023-03-05,Loc882,Item526,1.0
2023-05-04,Loc701,Item707,1.0
2023-03-12,Loc332,Item517,1.0
2023-03-05,Loc713,Item525,1.0
2022-12-29,Loc705,Item530,1.0
2022-12-29,Loc210,Item530,1.0
2022-12-29,Loc769,Item530,1.0
2022-12-11,Loc625,Item161,1.0
2023-03-12,Loc732,Item522,1.0
2022-12-29,Loc73,Item518,1.0
2022-11-06,Loc635,Item16,1.0
2022-12-11,Loc914,Item11,2.0
2023-03-12,Loc625,Item517,2.0
2023-03-12,Loc854,Item590,2.0
2023-01-18,Loc541,Item11,1.0
2023-03-12,Loc133,Item520,1.0
2022-12-29,Loc117,Item530,1.0
2023-03-12,Loc882,Item521,1.0
2022-12-18,Loc962,Item167,2.0
2023-02-19,Loc841,Item547,1.0
2023-02-05,Loc841,Item78,1.0
2022-12-29,Loc22,Item530,1.0
2023-05-04,Loc701,Item695,1.0
2023-01-18,Loc982,Item102,1.0
2022-12-18,Loc557,Item11,2.0
2023-03-05,Loc753,Item38,2.0
2022-11-06,Loc268,Item10,2.0
2023-05-11,Loc726,Item533,1.0
2023-03-12,Loc21,Item517,1.0
2022-11-01,Loc658,Item76,1.0
2022-11-01,Loc667,Item74,1.0
2023-01-05,Loc488,Item138,1.0
2022-12-29,Loc450,Item515,1.0
2022-11-01,Loc713,Item76,1.0
2023-03-12,Loc135,Item158,1.0
2023-03-12,Loc380,Item158,1.0
2023-04-26,Loc914,Item585,1.0
2022-11-20,Loc315,Item428,1.0
2022-12-29,Loc313,Item521,1.0
2022-11-20,Loc705,Item130,1.0
2023-01-05,Loc749,Item133,1.0
2023-04-17,Loc875,Item584,1.0
2023-03-12,Loc541,Item590,1.0
2022-12-29,Loc909,Item518,1.0
2022-11-06,Loc658,Item7,1.0
2022-12-28,Loc471,Item95,1.0
2022-11-01,Loc165,Item38,2.0
2022-11-20,Loc53,Item37,1.0
2022-11-20,Loc857,Item75,1.0
2022-11-20,Loc1002,Item77,1.0
2023-03-05,Loc841,Item522,2.0
2023-02-05,Loc799,Item520,2.0
2022-11-01,Loc195,Item43,1.0
2023-04-26,Loc848,Item525,1.0
2023-03-12,Loc352,Item520,1.0
2023-03-12,Loc117,Item164,1.0
2022-11-20,Loc557,Item37,1.0
2023-04-23,Loc22,Item167,2.0
2023-02-05,Loc450,Item68,1.0
2022-12-29,Loc881,Item515,1.0
2023-04-30,Loc755,Item167,1.0
2023-03-12,Loc895,Item517,1.0
2022-11-01,Loc939,Item40,1.0
2022-11-01,Loc875,Item71,1.0
2022-11-06,Loc69,Item10,1.0
2023-03-12,Loc68,Item523,2.0
2023-03-12,Loc753,Item521,1.0
2023-03-12,Loc753,Item590,1.0
2023-02-05,Loc837,Item543,1.0
2022-12-18,Loc751,Item167,1.0
2023-03-12,Loc625,Item520,2.0
2022-12-29,Loc321,Item518,1.0
2023-04-16,Loc526,Item578,1.0
2023-02-05,Loc801,Item564,1.0
2022-12-29,Loc716,Item530,1.0
2023-03-12,Loc320,Item520,1.0
2023-03-12,Loc376,Item520,1.0
2023-03-05,Loc376,Item38,2.0
2023-02-05,Loc471,Item65,1.0
2023-02-05,Loc841,Item13,1.0
2022-12-29,Loc678,Item515,1.0
2023-05-04,Loc913,Item704,1.0
2023-03-12,Loc471,Item526,1.0
2023-02-19,Loc376,Item68,1.0
2022-12-29,Loc374,Item515,1.0
2022-12-18,Loc678,Item134,1.0
2023-03-12,Loc488,Item157,1.0
2023-04-16,Loc229,Item98,1.0
2023-03-05,Loc732,Item525,1.0
2023-05-04,Loc117,Item104,1.0
2023-03-05,Loc380,Item133,2.0
2023-04-23,Loc606,Item130,1.0
2023-01-22,Loc332,Item106,1.0
2023-03-12,Loc165,Item520,3.0
2023-03-12,Loc913,Item526,1.0
2023-03-12,Loc701,Item526,1.0
2023-03-12,Loc895,Item524,1.0
2022-11-20,Loc335,Item74,1.0
2022-12-29,Loc701,Item515,1.0
2022-12-29,Loc126,Item530,1.0
2023-03-12,Loc802,Item520,2.0
2023-03-12,Loc939,Item526,1.0
2022-12-29,Loc801,Item521,1.0
2022-12-28,Loc982,Item517,1.0
2023-02-05,Loc452,Item520,2.0
2023-02-05,Loc717,Item520,1.0
2022-12-29,Loc497,Item518,1.0
2022-11-20,Loc313,Item130,2.0
2022-11-06,Loc982,Item17,1.0
2023-01-18,Loc100,Item107,1.0
2023-03-23,Loc713,Item587,1.0
2022-12-29,Loc837,Item515,1.0
2022-11-16,Loc135,Item80,1.0
2023-03-12,Loc516,Item127,1.0
2023-03-12,Loc133,Item517,1.0
2023-01-18,Loc916,Item20,1.0
2022-11-20,Loc840,Item73,1.0
2022-11-20,Loc352,Item20,1.0
2023-04-23,Loc526,Item590,2.0
2023-05-04,Loc701,Item698,1.0
2023-01-18,Loc829,Item533,1.0
2023-01-08,Loc882,Item43,1.0
2022-11-20,Loc140,Item37,1.0
2022-11-20,Loc789,Item8,2.0
2023-04-17,Loc535,Item578,2.0
2022-11-01,Loc875,Item48,1.0
2022-11-01,Loc468,Item139,1.0
2022-11-20,Loc471,Item39,1.0
2023-02-05,Loc854,Item13,2.0
2022-12-29,Loc806,Item515,1.0
2023-05-04,Loc769,Item587,2.0
2023-03-12,Loc753,Item157,1.0
2022-12-29,Loc769,Item518,1.0
2023-03-05,Loc854,Item130,1.0
2023-03-12,Loc6,Item517,1.0
2023-01-18,Loc982,Item134,1.0
2022-12-29,Loc374,Item518,1.0
2022-11-06,Loc268,Item14,2.0
2023-03-12,Loc468,Item517,1.0
2023-03-12,Loc753,Item525,1.0
2022-12-29,Loc962,Item518,1.0
2022-12-29,Loc312,Item515,1.0
2023-01-18,Loc47,Item78,1.0
2022-12-11,Loc625,Item170,1.0
2023-03-12,Loc75,Item520,2.0
2023-01-08,Loc140,Item41,1.0
2023-04-26,Loc881,Item587,1.0
2022-12-29,Loc136,Item515,1.0
2022-12-29,Loc789,Item530,1.0
2022-11-16,Loc982,Item76,1.0
2022-12-18,Loc452,Item14,2.0
2022-11-01,Loc516,Item43,1.0
2022-12-29,Loc639,Item521,1.0
2022-12-29,Loc312,Item518,1.0
2022-11-06,Loc909,Item17,1.0
2023-01-18,Loc829,Item529,1.0
2023-02-05,Loc149,Item543,1.0
2022-12-18,Loc22,Item95,1.0
2022-12-29,Loc452,Item72,1.0
2023-04-23,Loc882,Item130,2.0
2023-03-12,Loc717,Item517,2.0
2023-03-12,Loc516,Item590,1.0
2023-01-08,Loc715,Item41,1.0
2023-01-05,Loc717,Item135,1.0
2023-03-05,Loc47,Item533,2.0
2022-12-28,Loc882,Item520,1.0
2022-12-18,Loc854,Item137,1.0
2023-03-12,Loc753,Item158,1.0
2022-12-29,Loc635,Item518,1.0
2023-03-05,Loc770,Item517,1.0
2023-05-04,Loc913,Item698,1.0
2022-12-18,Loc268,Item106,1.0
2023-03-23,Loc717,Item100,1.0
2022-11-06,Loc713,Item16,1.0
2023-02-05,Loc21,Item13,2.0
2022-12-29,Loc481,Item515,1.0
2022-12-29,Loc605,Item530,1.0
2022-12-29,Loc735,Item530,1.0
2023-03-12,Loc732,Item517,2.0
2022-11-06,Loc380,Item13,1.0
2023-02-05,Loc312,Item13,1.0
2022-11-16,Loc73,Item304,1.0
2023-03-12,Loc149,Item520,1.0
2022-11-01,Loc625,Item67,1.0
2022-11-20,Loc735,Item130,1.0
2023-03-05,Loc841,Item523,1.0
2022-11-01,Loc232,Item73,1.0
2022-12-29,Loc727,Item518,1.0
2023-02-19,Loc477,Item107,1.0
2022-12-29,Loc352,Item515,1.0
2022-12-29,Loc557,Item515,1.0
2022-12-29,Loc54,Item518,1.0
2022-11-20,Loc229,Item15,1.0
2023-01-05,Loc22,Item521,1.0
2023-04-23,Loc749,Item130,2.0
2022-11-16,Loc6,Item38,1.0
2022-12-11,Loc635,Item170,1.0
2023-03-12,Loc332,Item526,1.0
2022-12-11,Loc312,Item77,1.0
2022-11-01,Loc658,Item67,2.0
2023-05-04,Loc47,Item707,1.0
2022-11-20,Loc557,Item70,1.0
2022-12-29,Loc117,Item518,1.0
2022-12-29,Loc716,Item518,1.0
2022-11-20,Loc715,Item20,2.0
2023-03-23,Loc99,Item103,1.0
2023-03-12,Loc837,Item517,1.0
2022-12-29,Loc715,Item518,1.0
2023-03-05,Loc738,Item43,1.0
2023-04-23,Loc133,Item167,1.0
2023-01-18,Loc195,Item528,1.0
2022-11-20,Loc713,Item78,1.0
2022-11-06,Loc352,Item13,1.0
2022-12-29,Loc802,Item530,1.0
2023-04-17,Loc808,Item522,1.0
2023-03-12,Loc477,Item517,2.0
2022-12-29,Loc14,Item518,1.0
2022-11-01,Loc761,Item70,1.0
2022-11-06,Loc705,Item97,1.0
2022-12-29,Loc452,Item515,1.0
2022-12-29,Loc751,Item530,1.0
2023-01-18,Loc149,Item15,1.0
2022-12-18,Loc854,Item95,1.0
2022-11-06,Loc658,Item17,1.0
2023-03-12,Loc376,Item517,2.0
2023-03-12,Loc605,Item520,1.0
2023-05-04,Loc47,Item671,1.0
2022-12-29,Loc713,Item518,1.0
2023-03-23,Loc717,Item106,1.0
2022-12-29,Loc881,Item530,1.0
2023-03-12,Loc471,Item517,1.0
2022-12-29,Loc312,Item521,1.0
2023-03-05,Loc799,Item43,1.0
2022-11-06,Loc140,Item129,1.0
2023-02-05,Loc380,Item520,1.0
2023-01-18,Loc829,Item531,1.0
2023-01-18,Loc813,Item131,1.0
2023-03-12,Loc247,Item520,1.0
2022-12-29,Loc47,Item521,1.0
2022-12-29,Loc477,Item518,1.0
2023-04-16,Loc769,Item167,2.0
2022-12-29,Loc326,Item515,1.0
2022-12-29,Loc913,Item530,1.0
2023-01-08,Loc165,Item527,1.0
2022-11-06,Loc749,Item16,1.0
2023-01-22,Loc716,Item127,1.0
2022-11-16,Loc541,Item43,1.0
2023-03-12,Loc635,Item523,1.0
2023-03-12,Loc135,Item590,1.0
2022-11-01,Loc717,Item50,1.0
2022-11-06,Loc881,Item15,1.0
2023-02-05,Loc910,Item73,2.0
2022-12-29,Loc133,Item530,1.0
2023-03-12,Loc625,Item518,1.0
2023-03-12,Loc882,Item517,1.0
2023-03-12,Loc47,Item517,2.0
2022-12-29,Loc714,Item530,1.0
2022-12-18,Loc229,Item20,1.0
2023-04-16,Loc53,Item581,2.0
2023-02-05,Loc471,Item13,1.0
2023-02-05,Loc312,Item8,1.0
2022-12-29,Loc558,Item515,1.0
2022-12-18,Loc709,Item138,1.0
2023-03-12,Loc471,Item37,1.0
2022-12-29,Loc913,Item518,1.0
2023-04-16,Loc165,Item519,1.0
2022-11-16,Loc477,Item80,1.0
2022-11-01,Loc75,Item40,1.0
2023-04-16,Loc100,Item71,1.0
2023-04-16,Loc705,Item103,1.0
2023-04-23,Loc247,Item587,1.0
2022-12-29,Loc371,Item515,1.0
2022-12-29,Loc321,Item515,1.0
2022-11-06,Loc639,Item17,1.0
2023-02-05,Loc135,Item520,2.0
2023-02-05,Loc854,Item77,1.0
2023-03-12,Loc667,Item158,1.0
2023-05-04,Loc47,Item698,1.0
2023-04-26,Loc477,Item587,2.0
2022-12-29,Loc2,Item518,1.0
2023-01-22,Loc118,Item520,1.0
2022-12-29,Loc718,Item515,1.0
2022-12-29,Loc374,Item530,1.0
2023-03-12,Loc100,Item517,1.0
2022-12-29,Loc802,Item518,1.0
2023-02-05,Loc713,Item65,1.0
2023-03-12,Loc749,Item520,2.0
2023-02-05,Loc165,Item529,2.0
2023-02-05,Loc68,Item523,2.0
2023-02-26,Loc312,Item73,1.0
2022-12-28,Loc725,Item520,1.0
2022-11-04,Loc468,Item140,1.0
2023-02-05,Loc605,Item10,1.0
2023-04-25,Loc153,Item161,1.0
2023-02-05,Loc829,Item523,1.0
2023-02-05,Loc635,Item17,1.0
2022-12-30,Loc447,Item527,1.0
2023-02-26,Loc335,Item107,1.0
2023-04-25,Loc727,Item167,1.0
2023-02-05,Loc678,Item521,1.0
2022-11-13,Loc481,Item67,1.0
2023-04-27,Loc749,Item73,2.0
2022-12-18,Loc140,Item38,1.0
2022-12-12,Loc829,Item374,2.0
2022-12-28,Loc73,Item380,1.0
2022-12-27,Loc639,Item527,1.0
2022-12-30,Loc829,Item524,1.0
2022-11-13,Loc481,Item77,1.0
2023-04-19,Loc447,Item164,1.0
2023-04-09,Loc526,Item523,1.0
2023-04-24,Loc709,Item133,2.0
2023-05-04,Loc165,Item671,1.0
2023-04-25,Loc751,Item163,2.0
2022-12-23,Loc126,Item523,1.0
2023-02-05,Loc801,Item526,1.0
2023-02-05,Loc229,Item524,1.0
2023-02-05,Loc837,Item107,1.0
2022-12-27,Loc69,Item46,1.0
2022-12-30,Loc709,Item514,1.0
2023-04-19,Loc854,Item104,1.0
2022-12-28,Loc402,Item520,1.0
2023-02-05,Loc53,Item524,1.0
2023-02-05,Loc751,Item10,1.0
2022-12-27,Loc335,Item527,1.0
2022-11-13,Loc481,Item50,2.0
2023-02-05,Loc133,Item526,1.0
2023-02-05,Loc715,Item518,1.0
2023-02-05,Loc47,Item16,1.0
2022-11-13,Loc481,Item80,1.0
2022-12-28,Loc244,Item527,1.0
2023-01-05,Loc808,Item127,1.0
2022-11-04,Loc77,Item130,1.0
2022-12-18,Loc718,Item41,1.0
2022-12-15,Loc2,Item38,1.0
2022-12-15,Loc68,Item47,1.0
2022-12-23,Loc43,Item35,1.0
2023-02-05,Loc247,Item515,1.0
2022-12-30,Loc801,Item522,1.0
2022-11-13,Loc481,Item76,1.0
2023-05-07,Loc605,Item128,2.0
2023-02-05,Loc837,Item10,1.0
2023-04-09,Loc606,Item523,1.0
2023-04-09,Loc117,Item523,2.0
2023-04-24,Loc875,Item98,1.0
2023-01-05,Loc914,Item72,1.0
2022-12-30,Loc716,Item525,1.0
2022-11-04,Loc727,Item133,1.0
2022-12-18,Loc635,Item35,1.0
2023-02-05,Loc133,Item136,1.0
2023-02-05,Loc376,Item10,1.0
2022-12-28,Loc854,Item527,1.0
2022-12-23,Loc829,Item519,1.0
2022-12-11,Loc477,Item107,1.0
2022-12-11,Loc149,Item163,2.0
2022-12-23,Loc913,Item76,1.0
2022-12-30,Loc701,Item529,2.0
2023-04-19,Loc962,Item130,1.0
2023-02-19,Loc726,Item543,1.0
2023-04-25,Loc153,Item168,1.0
2023-04-19,Loc6,Item167,1.0
2022-12-28,Loc680,Item527,1.0
2022-11-04,Loc716,Item133,1.0
2022-11-24,Loc757,Item73,1.0
2022-12-30,Loc22,Item158,1.0
2022-11-04,Loc149,Item102,1.0
2022-12-12,Loc320,Item161,1.0
2023-02-05,Loc149,Item518,1.0
2023-02-05,Loc726,Item17,1.0
2023-04-24,Loc770,Item131,1.0
2022-12-18,Loc680,Item50,1.0
2023-02-05,Loc854,Item523,1.0
2023-04-19,Loc982,Item128,1.0
2023-02-05,Loc705,Item517,1.0
2022-12-30,Loc315,Item514,1.0
2022-11-04,Loc97,Item160,1.0
2022-12-28,Loc1002,Item527,1.0
2022-12-30,Loc881,Item519,1.0
2023-04-09,Loc749,Item514,1.0
2023-04-24,Loc841,Item131,2.0
2023-01-05,Loc117,Item158,1.0
2022-11-24,Loc47,Item380,1.0
2022-12-11,Loc808,Item107,1.0
2023-04-25,Loc715,Item585,1.0
2022-12-30,Loc982,Item529,1.0
2022-11-13,Loc481,Item173,1.0
2023-04-19,Loc47,Item101,2.0
2022-11-04,Loc376,Item102,2.0
2022-11-04,Loc69,Item137,2.0
2022-12-18,Loc715,Item43,1.0
2022-11-24,Loc47,Item377,1.0
2023-04-12,Loc727,Item518,1.0
2023-02-05,Loc452,Item517,2.0
2023-02-05,Loc625,Item530,1.0
2023-04-09,Loc313,Item581,1.0
2023-05-02,Loc450,Item580,1.0
2023-04-25,Loc962,Item162,1.0
2023-02-05,Loc713,Item515,1.0
2022-12-27,Loc6,Item520,1.0
2022-11-04,Loc716,Item137,1.0
2023-04-25,Loc727,Item164,1.0
2023-02-05,Loc799,Item521,1.0
2023-02-05,Loc717,Item103,1.0
2022-12-30,Loc130,Item519,1.0
2023-04-19,Loc840,Item101,1.0
2023-04-24,Loc14,Item136,1.0
2022-12-18,Loc130,Item48,1.0
2022-12-11,Loc727,Item41,1.0
2023-05-02,Loc471,Item578,1.0
2023-04-23,Loc104,Item524,1.0
2023-02-05,Loc753,Item524,2.0
2022-12-27,Loc22,Item38,1.0
2022-12-27,Loc895,Item527,1.0
2023-04-12,Loc895,Item528,1.0
2022-12-28,Loc755,Item518,1.0
2022-12-23,Loc709,Item515,1.0
2022-12-23,Loc877,Item520,1.0
2023-02-05,Loc848,Item17,1.0
2022-12-27,Loc402,Item527,1.0
2022-12-30,Loc882,Item519,1.0
2022-11-04,Loc75,Item130,1.0
2023-04-19,Loc982,Item101,2.0
2023-04-09,Loc526,Item581,1.0
2023-02-15,Loc153,Item68,2.0
2022-12-23,Loc525,Item527,1.0
2022-12-30,Loc916,Item157,1.0
2023-02-05,Loc468,Item98,2.0
2023-04-19,Loc916,Item131,2.0
2023-04-23,Loc914,Item524,1.0
2022-11-04,Loc848,Item143,1.0
2023-01-18,Loc133,Item131,1.0
2022-12-23,Loc371,Item520,1.0
2023-02-05,Loc802,Item526,1.0
2023-02-05,Loc320,Item524,1.0
2023-04-24,Loc321,Item167,1.0
2022-11-04,Loc757,Item134,1.0
2023-05-02,Loc335,Item578,2.0
2023-02-05,Loc605,Item524,2.0
2022-11-04,Loc104,Item364,1.0
2022-12-12,Loc577,Item166,1.0
2023-02-05,Loc148,Item518,1.0
2022-12-27,Loc320,Item43,1.0
2022-12-27,Loc727,Item520,1.0
2022-11-04,Loc726,Item131,1.0
2022-11-04,Loc837,Item14,1.0
2022-12-27,Loc140,Item40,1.0
2022-11-13,Loc481,Item74,1.0
2022-12-28,Loc1002,Item107,1.0
2022-12-27,Loc53,Item43,1.0
2023-04-19,Loc488,Item130,1.0
2023-04-24,Loc95,Item133,2.0
2023-04-23,Loc165,Item524,1.0
2022-11-04,Loc69,Item130,1.0
2022-11-04,Loc701,Item15,1.0
2022-11-24,Loc713,Item16,1.0
2022-12-23,Loc325,Item517,1.0
2023-04-25,Loc481,Item157,2.0
2022-12-27,Loc727,Item527,1.0
2023-01-05,Loc914,Item97,1.0
2022-11-04,Loc81,Item160,1.0
2022-12-15,Loc808,Item48,1.0
2022-12-11,Loc848,Item15,1.0
2023-02-05,Loc376,Item524,1.0
2022-12-30,Loc605,Item524,1.0
2023-04-09,Loc802,Item523,1.0
2023-04-09,Loc526,Item587,1.0
2022-11-04,Loc913,Item374,1.0
2023-02-05,Loc104,Item10,1.0
2022-12-27,Loc130,Item527,1.0
2023-04-09,Loc732,Item523,1.0
2023-04-24,Loc718,Item101,1.0
2023-04-19,Loc477,Item133,2.0
2023-04-09,Loc751,Item521,2.0
2022-12-15,Loc481,Item73,1.0
2022-11-24,Loc380,Item401,2.0
2023-04-25,Loc481,Item158,1.0
2023-02-05,Loc808,Item517,1.0
2023-02-05,Loc117,Item10,1.0
2022-12-27,Loc725,Item527,1.0
2022-12-30,Loc516,Item514,1.0
2022-12-30,Loc939,Item519,1.0
2022-11-13,Loc268,Item71,1.0
2022-12-12,Loc247,Item170,1.0
2023-02-05,Loc53,Item517,1.0
2022-12-30,Loc47,Item514,1.0
2023-04-09,Loc320,Item581,1.0
2022-12-30,Loc73,Item519,1.0
2022-11-04,Loc6,Item14,1.0
2022-12-28,Loc749,Item380,1.0
2023-05-02,Loc332,Item585,1.0
2023-02-05,Loc516,Item515,1.0
2022-12-27,Loc711,Item38,1.0
2022-12-27,Loc135,Item40,1.0
2023-04-24,Loc73,Item107,1.0
2022-12-28,Loc605,Item520,1.0
2023-04-09,Loc6,Item581,2.0
2023-05-02,Loc625,Item584,2.0
2023-02-05,Loc808,Item17,1.0
2023-02-05,Loc792,Item20,1.0
2023-02-05,Loc806,Item10,1.0
2022-11-13,Loc481,Item71,1.0
2023-04-09,Loc130,Item518,2.0
2022-12-28,Loc857,Item520,1.0
2022-12-18,Loc148,Item77,1.0
2022-12-11,Loc229,Item164,1.0
2023-02-05,Loc53,Item137,1.0
2022-12-30,Loc857,Item522,1.0
2022-12-30,Loc352,Item524,1.0
2023-02-26,Loc481,Item98,1.0
2022-12-15,Loc755,Item40,1.0
2023-04-25,Loc749,Item131,2.0
2022-12-23,Loc149,Item522,1.0
2023-02-05,Loc266,Item101,1.0
2022-12-27,Loc751,Item47,1.0
2023-04-12,Loc14,Item136,2.0
2023-02-26,Loc910,Item130,1.0
2022-11-04,Loc468,Item135,2.0
2022-12-18,Loc229,Item67,1.0
2022-12-30,Loc726,Item525,1.0
2023-04-19,Loc53,Item103,1.0
2022-11-04,Loc525,Item160,1.0
2023-04-23,Loc81,Item161,1.0
2022-12-11,Loc753,Item43,1.0
2022-12-28,Loc717,Item100,1.0
2023-04-25,Loc712,Item170,1.0
2023-01-18,Loc100,Item531,1.0
2023-02-05,Loc770,Item104,1.0
2022-12-27,Loc488,Item520,1.0
2022-11-04,Loc376,Item135,1.0
2022-11-04,Loc118,Item131,1.0
2023-05-04,Loc907,Item680,1.0
2022-12-28,Loc881,Item107,1.0
2023-04-25,Loc97,Item131,2.0
2023-04-12,Loc352,Item520,1.0
2023-04-09,Loc769,Item518,1.0
2023-02-26,Loc380,Item70,1.0
2022-12-15,Loc834,Item80,1.0
2023-04-23,Loc81,Item163,1.0
2022-12-11,Loc727,Item140,1.0
2022-12-30,Loc738,Item524,1.0
2022-11-13,Loc481,Item35,1.0
2022-12-12,Loc153,Item166,1.0
2022-11-04,Loc47,Item138,1.0
2022-12-18,Loc709,Item38,1.0
2023-05-04,Loc165,Item674,1.0
2022-12-11,Loc808,Item50,1.0
2023-05-02,Loc738,Item578,1.0
2022-12-30,Loc916,Item529,1.0
2023-01-22,Loc149,Item100,1.0
2022-11-04,Loc100,Item134,1.0
2022-12-15,Loc914,Item37,1.0
2023-04-09,Loc727,Item523,1.0
2023-02-15,Loc910,Item547,1.0
2022-12-30,Loc848,Item20,1.0
2022-12-30,Loc247,Item164,2.0
2023-02-05,Loc732,Item128,1.0
2023-02-05,Loc22,Item17,2.0
2023-04-19,Loc939,Item133,1.0
2023-05-04,Loc907,Item674,1.0
2022-12-12,Loc376,Item374,2.0
2023-05-03,Loc447,Item519,1.0
2023-02-05,Loc727,Item137,1.0
2022-12-30,Loc69,Item522,1.0
2023-04-24,Loc75,Item101,1.0
2023-02-05,Loc22,Item106,1.0
2023-02-26,Loc801,Item130,1.0
2023-02-26,Loc789,Item40,1.0
2023-05-07,Loc717,Item128,2.0
2022-12-28,Loc840,Item520,1.0
2022-11-04,Loc6,Item129,1.0
2022-11-04,Loc753,Item13,1.0
2022-12-18,Loc718,Item37,1.0
2022-12-11,Loc877,Item107,1.0
2023-02-05,Loc136,Item10,1.0
2023-04-19,Loc607,Item134,1.0
2023-02-26,Loc380,Item107,2.0
2022-12-12,Loc757,Item170,1.0
2023-04-25,Loc712,Item166,1.0
2022-12-27,Loc497,Item527,1.0
2022-11-13,Loc481,Item73,1.0
2023-04-09,Loc497,Item523,1.0
2022-11-04,Loc757,Item137,1.0
2022-11-04,Loc715,Item133,1.0
2023-02-05,Loc806,Item521,1.0
2022-11-02,Loc962,Item128,1.0
2022-12-11,Loc477,Item105,1.0
2022-12-30,Loc149,Item160,2.0
2022-12-23,Loc77,Item527,1.0
2023-02-05,Loc625,Item525,1.0
2023-04-09,Loc701,Item531,1.0
2023-04-25,Loc516,Item161,1.0
2023-01-05,Loc678,Item11,1.0
2022-11-24,Loc471,Item41,1.0
2023-02-05,Loc149,Item531,1.0
2022-12-28,Loc521,Item527,1.0
2022-11-04,Loc468,Item137,1.0
2023-02-05,Loc749,Item528,1.0
2022-12-27,Loc658,Item527,1.0
2022-12-30,Loc712,Item524,1.0
2022-12-30,Loc297,Item525,1.0
2022-12-30,Loc69,Item519,1.0
2022-12-30,Loc712,Item517,1.0
2022-11-04,Loc558,Item136,2.0
2022-11-04,Loc376,Item140,1.0
2023-05-04,Loc808,Item549,1.0
2023-02-05,Loc6,Item17,2.0
2022-12-30,Loc332,Item529,1.0
2023-02-26,Loc837,Item124,1.0
2023-01-22,Loc755,Item521,2.0
2022-12-23,Loc126,Item518,1.0
2022-12-27,Loc557,Item37,1.0
2022-12-27,Loc195,Item520,1.0
2022-12-28,Loc320,Item529,1.0
2022-11-04,Loc1002,Item130,1.0
2022-12-23,Loc118,Item65,1.0
2023-04-25,Loc100,Item133,1.0
2022-12-30,Loc755,Item524,1.0
2023-02-26,Loc895,Item101,1.0
2022-12-28,Loc325,Item520,1.0
2022-12-28,Loc210,Item520,1.0
2023-01-22,Loc133,Item521,1.0
2022-12-28,Loc893,Item100,1.0
2022-12-30,Loc315,Item522,1.0
2023-04-19,Loc104,Item124,1.0
2023-04-19,Loc247,Item133,1.0
2023-02-26,Loc516,Item73,1.0
2022-12-28,Loc713,Item520,1.0
2023-04-23,Loc81,Item525,1.0
2022-11-24,Loc414,Item41,1.0
2023-02-05,Loc735,Item526,1.0
2023-04-19,Loc452,Item128,1.0
2022-11-04,Loc914,Item107,1.0
2022-12-18,Loc882,Item40,1.0
2023-02-05,Loc47,Item518,1.0
2023-02-05,Loc910,Item10,1.0
2022-12-30,Loc326,Item524,1.0
2022-11-13,Loc481,Item46,1.0
2022-11-04,Loc152,Item15,1.0
2023-02-05,Loc516,Item524,1.0
2023-02-05,Loc848,Item519,1.0
2022-12-30,Loc232,Item524,1.0
2022-11-13,Loc481,Item70,1.0
2022-11-04,Loc606,Item15,1.0
2022-12-23,Loc232,Item530,1.0
2023-02-05,Loc497,Item17,1.0
2022-11-13,Loc481,Item65,1.0
2022-12-28,Loc68,Item527,1.0
2023-04-27,Loc939,Item134,1.0
2022-11-04,Loc516,Item138,1.0
2022-12-18,Loc380,Item41,1.0
2022-11-24,Loc47,Item139,1.0
2022-12-11,Loc875,Item167,1.0
2023-02-05,Loc848,Item523,1.0
2023-04-24,Loc325,Item98,1.0
2023-04-24,Loc99,Item131,1.0
2022-11-04,Loc770,Item130,1.0
2023-04-25,Loc714,Item160,1.0
2023-02-05,Loc837,Item523,1.0
2023-04-19,Loc701,Item128,1.0
2023-04-24,Loc210,Item103,1.0
2022-12-28,Loc607,Item520,1.0
2022-11-04,Loc848,Item139,1.0
2022-12-11,Loc268,Item41,1.0
2022-12-30,Loc751,Item17,2.0
2023-02-05,Loc753,Item44,1.0
2023-02-05,Loc374,Item44,1.0
2023-04-19,Loc801,Item133,1.0
2023-04-09,Loc320,Item521,1.0
2023-04-24,Loc799,Item134,2.0
2023-04-09,Loc73,Item581,2.0
2023-04-25,Loc753,Item164,1.0
2022-12-30,Loc376,Item525,1.0
2022-11-04,Loc701,Item160,1.0
2023-02-05,Loc326,Item10,1.0
2022-12-28,Loc535,Item527,1.0
2022-12-28,Loc481,Item527,1.0
2022-12-28,Loc477,Item527,1.0
2023-04-23,Loc801,Item531,1.0
2022-12-18,Loc152,Item51,1.0
2023-05-04,Loc813,Item587,2.0
2022-11-04,Loc701,Item139,1.0
